envio_id;transportadora_id;filial_origem_id;data_coleta;data_prometida;data_entrega;uf_origem;uf_destino;regiao_destino;distancia_km;peso_kg;valor_declarado;valor_frete;modal;categoria_produto;status;motivo
19311;4;15;2024-12-20 14:49:00;2024-12-25;2024-12-25 14:49:00;MT;PE;Nordeste;1633;1.44;43.54;26.23;Rodoviário;Vestuário;Entregue;
19312;1;8;2024-09-21 16:42:00;2024-09-25;2024-09-25 16:42:00;PE;SP;Sudeste;1218;1.06;93.18;22.86;Rodoviário;Brinquedos;Entregue;
19313;7;8;2024-12-08 15:39:00;2024-12-11;2024-12-11 15:39:00;PE;BA;Nordeste;732;2.44;166.14;23.58;Rodoviário;Eletrônicos;Entregue;
19314;5;4;2024-12-26 16:41:00;2024-12-31;2024-12-31 16:41:00;MG;CE;Nordeste;1885;4.06;47.37;44.9;Rodoviário;Esportes;Entregue;
19315;1;14;2024-01-20 20:41:00;2024-01-26;2024-01-26 20:41:00;AM;SP;Sudeste;2117;3.35;49.66;38.76;Rodoviário;Casa e Cozinha;Entregue;
19316;7;11;2024-08-08 20:07:00;2024-08-11;2024-08-11 20:07:00;GO;PR;Sul;852;0.99;106.55;22.96;Rodoviário;Vestuário;Entregue;
19317;4;14;2024-03-12 20:23:00;2024-03-18;2024-03-18 20:23:00;AM;CE;Nordeste;2674;1.02;170.9;38.91;Rodoviário;Livros;Entregue;
19318;7;5;2024-10-16 20:03:00;2024-10-21;2024-10-21 20:03:00;PR;PE;Nordeste;1631;10.03;204.82;64.01;Rodoviário;Eletrônicos;Entregue;
19319;4;8;2024-08-16 07:16:00;2024-08-18;2024-08-18 07:16:00;PE;PB;Nordeste;271;1.61;135.87;18.52;Rodoviário;Brinquedos;Entregue;
19320;4;13;2024-04-27 09:12:00;2024-05-03;2024-05-03 09:12:00;PA;AL;Nordeste;2155;1.74;339.03;32.04;Rodoviário;Vestuário;Entregue;
19321;1;15;2024-01-22 07:39:00;2024-01-27;2024-01-27 07:39:00;MT;BA;Nordeste;1645;1.65;259.22;30.73;Rodoviário;Brinquedos;Entregue;
19322;1;9;2024-07-21 16:00:00;2024-07-26;2024-07-26 16:00:00;CE;MS;Centro-Oeste;2033;0.6;62.16;25.9;Rodoviário;Livros;Entregue;
19323;6;12;2024-12-27 21:21:00;2024-12-31;2024-12-31 21:21:00;DF;RJ;Sudeste;913;7.29;484.62;39.27;Rodoviário;Autopeças;Entregue;
19324;6;14;2024-08-28 18:15:00;2024-09-02;2024-09-02 18:15:00;AM;SP;Sudeste;1816;3.15;46.28;44.34;Rodoviário;Brinquedos;Entregue;
19325;7;13;2024-03-15 18:25:00;2024-03-20;2024-03-20 18:25:00;PA;SP;Sudeste;1547;6.15;95.26;41.83;Rodoviário;Ferramentas;Entregue;
19326;1;9;2024-02-15 20:39:00;2024-02-16;2024-02-16 20:39:00;CE;AL;Nordeste;666;4.91;226.29;115.06;Aéreo;Eletrônicos;Entregue;
19327;5;9;2024-07-15 15:14:00;2024-07-20;2024-07-20 15:14:00;CE;PR;Sul;1527;5.73;107.2;47.07;Rodoviário;Ferramentas;Entregue;
19328;4;5;2024-08-15 18:51:00;2024-08-17;2024-08-17 18:51:00;PR;RN;Nordeste;1556;16.45;220.93;238.75;Aéreo;Eletrônicos;Entregue;
19329;7;7;2024-11-25 18:01:00;2024-11-30;2024-11-30 18:01:00;SC;PA;Norte;1689;4.7;79.68;41.63;Rodoviário;Casa e Cozinha;Entregue;
19330;7;5;2024-12-17 17:50:00;2024-12-20;2024-12-20 17:50:00;PR;DF;Centro-Oeste;789;5.86;188.51;38.24;Rodoviário;Ferramentas;Entregue;
19331;4;3;2024-02-05 10:32:00;2024-02-07;2024-02-07 10:32:00;RJ;RJ;Sudeste;214;0.8;158.44;17.07;Rodoviário;Vestuário;Entregue;
19332;1;14;2024-10-02 10:13:00;2024-10-08;2024-10-08 10:13:00;AM;DF;Centro-Oeste;2688;5.18;48.57;53.84;Rodoviário;Casa e Cozinha;Entregue;
19333;4;3;2024-03-18 19:39:00;2024-03-23;2024-03-23 19:39:00;RJ;AM;Norte;1824;9.11;383.51;58.0;Rodoviário;Ferramentas;Entregue;
19334;7;3;2024-12-08 09:01:00;2024-12-11;2024-12-11 09:01:00;RJ;GO;Centro-Oeste;782;3.75;325.9;27.72;Rodoviário;Eletrônicos;Entregue;
19335;5;2;2024-10-22 16:08:00;2024-10-25;2024-10-25 16:08:00;SP;ES;Sudeste;707;23.04;65.86;113.25;Rodoviário;Autopeças;Entregue;
19336;4;1;2024-09-15 12:55:00;2024-09-18;2024-09-18 12:55:00;SP;MG;Sudeste;548;1.98;41.63;27.08;Rodoviário;Alimentos;Entregue;
19337;4;3;2024-12-25 16:17:00;2024-12-28;2024-12-28 16:17:00;RJ;ES;Sudeste;535;17.3;400.89;83.88;Rodoviário;Autopeças;Entregue;
19338;4;15;2024-05-29 11:05:00;2024-06-02;2024-06-02 11:05:00;MT;SP;Sudeste;960;3.97;628.55;36.45;Rodoviário;Casa e Cozinha;Entregue;
19339;1;1;2024-12-11 08:18:00;2024-12-14;2024-12-14 08:18:00;SP;MG;Sudeste;544;2.44;97.57;23.89;Rodoviário;Brinquedos;Entregue;
19340;4;3;2024-11-19 22:08:00;2024-11-24;2024-11-24 22:08:00;RJ;CE;Nordeste;1789;5.04;67.5;47.34;Rodoviário;Alimentos;Entregue;
19341;5;10;2024-01-27 21:28:00;2024-02-01;2024-02-01 21:28:00;BA;RJ;Sudeste;1597;1.01;30.74;29.68;Rodoviário;Vestuário;Entregue;
19342;5;4;2024-05-10 07:00:00;2024-05-13;2024-05-13 07:00:00;MG;MG;Sudeste;336;8.33;1231.05;46.21;Rodoviário;Eletrônicos;Entregue;
19343;4;15;2024-07-31 19:29:00;2024-08-04;2024-08-04 19:29:00;MT;PR;Sul;1058;2.71;309.19;30.6;Rodoviário;Alimentos;Entregue;
19344;4;5;2024-07-30 16:44:00;2024-08-04;2024-08-04 16:44:00;PR;PB;Nordeste;1905;0.35;31.18;26.79;Rodoviário;Beleza;Entregue;
19345;4;1;2024-05-14 21:45:00;2024-05-16;2024-05-16 21:45:00;SP;SP;Sudeste;34;0.42;31.04;13.08;Rodoviário;Livros;Entregue;
19346;1;8;2024-08-07 22:44:00;2024-08-12;2024-08-12 22:44:00;PE;RJ;Sudeste;1607;0.32;20;27.63;Rodoviário;Livros;Entregue;
19347;4;6;2024-07-11 10:00:00;2024-07-14;2024-07-14 10:00:00;RS;PR;Sul;689;0.58;105.22;20.68;Rodoviário;Livros;Entregue;
19348;7;8;2024-12-22 17:27:00;2024-12-27;2024-12-27 17:27:00;PE;RJ;Sudeste;1935;0.63;26.91;26.64;Rodoviário;Beleza;Entregue;
19349;7;3;2024-06-12 16:12:00;2024-06-17;2024-06-20 16:12:00;RJ;MA;Nordeste;1725;1.74;30.59;29.68;Rodoviário;Alimentos;Entregue;Falta de motorista
19350;4;6;2024-11-27 11:26:00;2024-11-30;2024-11-30 11:26:00;RS;MG;Sudeste;844;0.56;69.15;22.25;Rodoviário;Livros;Entregue;
19351;1;12;2024-11-09 22:00:00;2024-11-14;2024-11-15 22:00:00;DF;PI;Nordeste;1547;0.97;86.79;26.08;Rodoviário;Beleza;Entregue;Bloqueio de estrada
19352;1;13;2024-01-07 08:57:00;2024-01-10;2024-01-10 08:57:00;PA;BA;Nordeste;2496;12.72;40.57;224.72;Aéreo;Casa e Cozinha;Entregue;
19353;4;1;2024-02-02 08:45:00;2024-02-03;2024-02-03 08:45:00;SP;GO;Centro-Oeste;648;1.5;309.88;79.63;Aéreo;Brinquedos;Entregue;
19354;1;1;2024-05-18 12:13:00;2024-05-23;2024-05-23 12:13:00;SP;PE;Nordeste;1522;0.63;112.41;24.18;Rodoviário;Vestuário;Entregue;
19355;7;13;2024-11-05 16:20:00;2024-11-09;2024-11-09 16:20:00;PA;SP;Sudeste;1349;1.27;191.63;24.61;Rodoviário;Esportes;Entregue;
19356;4;1;2024-05-15 15:21:00;2024-05-18;2024-05-18 15:21:00;SP;SC;Sul;512;4.52;87.67;29.99;Rodoviário;Brinquedos;Entregue;
19357;2;2;2024-11-25 13:24:00;2024-11-28;2024-11-28 13:24:00;SP;RJ;Sudeste;621;8.11;145.62;53.56;Rodoviário;Ferramentas;Entregue;
19358;5;13;2024-11-12 16:37:00;2024-11-19;2024-11-19 16:37:00;PA;CE;Nordeste;2730;0.76;35.45;37.59;Rodoviário;Beleza;Entregue;
19359;5;8;2024-09-16 08:27:00;2024-09-21;2024-09-25 08:27:00;PE;SC;Sul;1826;0.87;113.43;32.22;Rodoviário;Vestuário;Entregue;Volume acima da capacidade
19360;4;12;2024-12-27 06:13:00;2024-12-31;2025-01-06 06:13:00;DF;MG;Sudeste;1134;7.06;353.15;44.85;Rodoviário;Ferramentas;Entregue;Restrição de tráfego
19361;2;14;2024-03-10 06:42:00;2024-03-17;2024-03-23 06:42:00;AM;MT;Centro-Oeste;3068;3.96;136.39;56.26;Rodoviário;Alimentos;Entregue;Falta de motorista
19362;6;5;2024-05-30 11:07:00;2024-06-02;2024-06-02 11:07:00;PR;RJ;Sudeste;549;2.79;365.55;22.58;Rodoviário;Casa e Cozinha;Entregue;
19363;1;5;2024-05-02 08:47:00;2024-05-07;2024-05-07 08:47:00;PR;CE;Nordeste;1511;0.95;97.06;29.75;Rodoviário;Beleza;Entregue;
19364;4;7;2024-07-16 21:02:00;2024-07-19;2024-07-19 21:02:00;SC;PR;Sul;416;0.97;20;19.78;Rodoviário;Alimentos;Entregue;
19365;2;2;2024-06-04 21:08:00;2024-06-07;2024-06-07 21:08:00;SP;RJ;Sudeste;508;2.79;224.94;27.83;Rodoviário;Esportes;Entregue;
19366;1;9;2024-04-28 18:36:00;2024-05-05;2024-05-05 18:36:00;CE;AC;Norte;3230;7.13;289.05;63.13;Rodoviário;Autopeças;Entregue;
19367;4;12;2024-03-20 17:08:00;2024-03-24;2024-03-24 17:08:00;DF;PR;Sul;919;5.64;29.53;42.99;Rodoviário;Ferramentas;Entregue;
19368;4;13;2024-12-20 18:57:00;2024-12-25;2024-12-25 18:57:00;PA;RJ;Sudeste;1668;5.82;90.04;44.08;Rodoviário;Casa e Cozinha;Entregue;
19369;1;7;2024-09-25 18:43:00;2024-09-28;2024-09-28 18:43:00;SC;PR;Sul;442;1.38;27.5;21.39;Rodoviário;Alimentos;Entregue;
19370;4;8;2024-12-31 14:54:00;2025-01-05;2025-01-06 14:54:00;PE;RJ;Sudeste;1758;1.62;22.73;33.12;Rodoviário;Alimentos;Entregue;Volume acima da capacidade
19371;1;13;2024-07-13 15:47:00;2024-07-15;2024-07-21 15:47:00;PA;PA;Norte;292;1.63;146.72;22.42;Rodoviário;Esportes;Entregue;Endereço difícil acesso
19372;1;3;2024-05-06 19:04:00;2024-05-09;2024-05-09 19:04:00;RJ;SP;Sudeste;408;9.39;217.44;45.42;Rodoviário;Casa e Cozinha;Entregue;
19373;2;7;2024-10-30 21:35:00;2024-11-03;2024-11-03 21:35:00;SC;BA;Nordeste;1406;0.58;20;24.97;Rodoviário;Livros;Entregue;
19374;5;10;2024-02-25 17:04:00;2024-02-27;2024-02-27 17:04:00;BA;BA;Nordeste;103;7.85;304.36;42.92;Rodoviário;Ferramentas;Entregue;
19375;2;14;2024-03-09 15:38:00;2024-03-15;2024-03-15 15:38:00;AM;SP;Sudeste;2342;0.93;67.35;37.29;Rodoviário;Vestuário;Entregue;
19376;4;8;2024-02-11 19:17:00;2024-02-14;2024-02-19 19:17:00;PE;SP;Sudeste;1662;3.11;163.43;74.29;Rodoaéreo;Alimentos;Entregue;Cliente ausente
19377;6;14;2024-07-10 20:36:00;2024-07-16;2024-07-16 20:36:00;AM;GO;Centro-Oeste;2635;0.43;61.74;30.02;Rodoviário;Livros;Entregue;
19378;1;3;2024-04-16 07:26:00;2024-04-17;2024-04-23 07:26:00;RJ;SP;Sudeste;538;1.29;75.14;74.3;Aéreo;Esportes;Entregue;Volume acima da capacidade
19379;4;9;2024-06-03 09:33:00;2024-06-07;2024-06-07 09:33:00;CE;SP;Sudeste;1486;8.84;382.04;63.35;Rodoviário;Autopeças;Entregue;
19380;7;11;2024-06-19 10:23:00;2024-06-24;2024-06-24 10:23:00;GO;RN;Nordeste;1613;4.01;197.18;39.95;Rodoviário;Casa e Cozinha;Entregue;
19381;7;3;2024-11-01 16:13:00;2024-11-04;2024-11-04 16:13:00;RJ;MS;Centro-Oeste;656;1.3;94.56;26.03;Rodoviário;Beleza;Entregue;
19382;1;5;2024-06-11 11:54:00;2024-06-16;2024-06-16 11:54:00;PR;AM;Norte;1959;3.76;160.65;38.02;Rodoviário;Ferramentas;Entregue;
19383;4;14;2024-03-16 21:51:00;2024-03-22;2024-03-22 21:51:00;AM;RJ;Sudeste;2326;0.81;136.81;38.77;Rodoviário;Brinquedos;Entregue;
19384;1;9;2024-01-28 13:43:00;2024-02-02;2024-02-02 13:43:00;CE;SP;Sudeste;1628;0.39;64.82;30.82;Rodoviário;Livros;Entregue;
19385;4;12;2024-07-03 21:34:00;2024-07-09;2024-07-09 21:34:00;DF;PE;Nordeste;2120;1.6;257.51;32.57;Rodoviário;Alimentos;Entregue;
19386;1;7;2024-10-10 08:46:00;2024-10-12;2024-10-12 08:46:00;SC;ES;Sudeste;886;1.38;632.45;68.33;Aéreo;Esportes;Entregue;
19387;6;10;2024-04-26 08:26:00;2024-04-29;2024-04-29 08:26:00;BA;PB;Nordeste;819;6.66;228.85;40.07;Rodoviário;Autopeças;Entregue;
19388;4;10;2024-05-03 12:48:00;2024-05-09;2024-05-09 12:48:00;BA;AM;Norte;2197;1.13;76.88;28.96;Rodoviário;Livros;Entregue;
19389;1;4;2024-11-20 22:26:00;2024-11-24;2024-11-24 22:26:00;MG;RS;Sul;950;10.78;271.39;57.45;Rodoviário;Autopeças;Entregue;
19390;2;14;2024-11-12 09:57:00;2024-11-19;2024-11-19 09:57:00;AM;RN;Nordeste;2787;1.39;181.34;38.29;Rodoviário;Esportes;Entregue;
19391;2;10;2024-07-26 14:02:00;2024-07-30;2024-07-30 14:02:00;BA;DF;Centro-Oeste;1357;1.43;178.79;33.37;Rodoviário;Casa e Cozinha;Entregue;
19392;2;12;2024-08-12 19:37:00;2024-08-16;2024-08-16 19:37:00;DF;SC;Sul;1010;0.46;30.62;23.44;Rodoviário;Livros;Entregue;
19393;4;15;2024-11-02 17:22:00;2024-11-06;2024-11-06 17:22:00;MT;SP;Sudeste;925;6.02;82.22;45.94;Rodoviário;Esportes;Entregue;
19394;4;10;2024-06-20 09:30:00;2024-06-24;2024-06-24 09:30:00;BA;RJ;Sudeste;1277;1.0;43.61;26.11;Rodoviário;Alimentos;Entregue;
19395;7;4;2024-09-16 15:53:00;2024-09-17;2024-09-17 15:53:00;MG;PR;Sul;636;29.98;393.54;406.98;Aéreo;Autopeças;Entregue;
19396;4;6;2024-12-10 14:06:00;2024-12-13;2024-12-13 14:06:00;RS;SP;Sudeste;555;4.64;108.99;38.13;Rodoviário;Alimentos;Entregue;
19397;1;8;2024-05-19 21:23:00;2024-05-24;2024-05-30 21:23:00;PE;MG;Sudeste;1773;3.89;140.45;43.89;Rodoviário;Esportes;Entregue;Cliente ausente
19398;4;4;2024-12-29 12:33:00;2025-01-01;2025-01-01 12:33:00;MG;SP;Sudeste;734;2.36;258.13;28.86;Rodoviário;Esportes;Entregue;
19399;4;7;2024-12-16 20:48:00;2024-12-20;2024-12-20 20:48:00;SC;MS;Centro-Oeste;1217;0.58;130.74;21.97;Rodoviário;Beleza;Entregue;
19400;4;11;2024-10-15 10:39:00;2024-10-21;2024-10-21 10:39:00;GO;CE;Nordeste;2204;9.19;123.22;57.17;Rodoviário;Eletrônicos;Entregue;
19401;1;3;2024-11-22 07:53:00;2024-11-27;2024-11-27 07:53:00;RJ;SE;Nordeste;1512;4.6;47.84;35.56;Rodoviário;Casa e Cozinha;Entregue;
19402;7;6;2024-12-12 20:47:00;2024-12-15;2024-12-21 20:47:00;RS;SP;Sudeste;543;1.04;35.79;19.45;Rodoviário;Alimentos;Entregue;Cliente ausente
19403;4;13;2024-03-02 14:35:00;2024-03-05;2024-03-05 14:35:00;PA;RO;Norte;420;6.84;325.26;44.14;Rodoviário;Eletrônicos;Entregue;
19404;1;2;2024-10-13 17:39:00;2024-10-17;2024-10-23 17:39:00;SP;PE;Nordeste;1291;0.7;47.15;23.43;Rodoviário;Livros;Entregue;Volume acima da capacidade
19405;1;15;2024-11-19 14:17:00;2024-11-24;2024-11-24 14:17:00;MT;PA;Norte;1943;0.62;123.78;35.65;Rodoviário;Beleza;Entregue;
19406;4;9;2024-08-24 08:53:00;2024-08-30;2024-08-30 08:53:00;CE;DF;Centro-Oeste;2158;13.43;502.96;90.08;Rodoviário;Autopeças;Entregue;
19407;6;1;2024-03-31 07:32:00;2024-04-04;2024-04-08 07:32:00;SP;PB;Nordeste;1471;1.68;164.63;35.33;Rodoviário;Esportes;Entregue;Restrição de tráfego
19408;4;12;2024-12-17 14:00:00;2024-12-21;2024-12-21 14:00:00;DF;RJ;Sudeste;999;0.53;97.31;22.57;Rodoviário;Beleza;Entregue;
19409;1;1;2024-05-11 16:32:00;2024-05-13;2024-05-13 16:32:00;SP;PR;Sul;457;9.62;201.68;79.25;Rodoaéreo;Ferramentas;Entregue;
19410;7;8;2024-08-11 11:57:00;2024-08-16;2024-08-16 11:57:00;PE;MG;Sudeste;1552;3.09;322.05;40.74;Rodoviário;Esportes;Entregue;
19411;7;2;2024-03-24 19:21:00;2024-03-28;2024-03-28 19:21:00;SP;CE;Nordeste;1217;7.13;332.91;51.75;Rodoviário;Eletrônicos;Entregue;
19412;3;11;2024-02-19 11:43:00;2024-02-21;2024-02-21 11:43:00;GO;SC;Sul;973;8.14;243.97;168.11;Aéreo;Autopeças;Entregue;
19413;7;2;2024-12-07 12:29:00;2024-12-10;2024-12-10 12:29:00;SP;MG;Sudeste;541;0.24;57.15;19.06;Rodoviário;Livros;Entregue;
19414;4;6;2024-12-18 11:05:00;2024-12-23;2024-12-23 11:05:00;RS;MT;Centro-Oeste;1678;0.29;76.48;28.05;Rodoviário;Vestuário;Entregue;
19415;4;4;2024-06-20 10:52:00;2024-06-23;2024-06-23 10:52:00;MG;SP;Sudeste;598;8.21;465.81;45.57;Rodoviário;Autopeças;Entregue;
19416;6;1;2024-07-24 13:50:00;2024-07-27;2024-07-27 13:50:00;SP;PR;Sul;341;3.22;470.91;26.47;Rodoviário;Eletrônicos;Entregue;
19417;5;2;2024-02-25 09:40:00;2024-02-27;2024-02-27 09:40:00;SP;AM;Norte;1975;11.36;364.51;217.68;Aéreo;Ferramentas;Entregue;
19418;2;4;2024-12-11 22:15:00;2024-12-15;2024-12-16 22:15:00;MG;TO;Norte;1016;4.73;170.48;42.8;Rodoviário;Casa e Cozinha;Entregue;Falha na roteirização
19419;4;6;2024-08-15 07:04:00;2024-08-19;2024-08-19 07:04:00;RS;GO;Centro-Oeste;1200;10.78;70.77;70.68;Rodoviário;Ferramentas;Entregue;
19420;7;15;2024-03-07 16:17:00;2024-03-13;2024-03-17 16:17:00;MT;SE;Nordeste;2107;2.29;71.03;33.17;Rodoviário;Brinquedos;Entregue;Cliente ausente
19421;2;8;2024-01-30 17:02:00;2024-02-04;2024-02-04 17:02:00;PE;RS;Sul;2036;3.36;303.51;44.47;Rodoviário;Esportes;Entregue;
19422;4;4;2024-12-02 17:42:00;2024-12-07;2024-12-07 17:42:00;MG;PE;Nordeste;1659;1.47;137.35;32.31;Rodoviário;Livros;Entregue;
19423;4;15;2024-11-15 14:38:00;2024-11-18;2024-11-18 14:38:00;MT;SP;Sudeste;855;5.04;359.87;33.61;Rodoviário;Casa e Cozinha;Entregue;
19424;7;12;2024-10-29 06:11:00;2024-11-01;2024-11-01 06:11:00;DF;SP;Sudeste;729;2.08;176.88;27.58;Rodoviário;Esportes;Entregue;
19425;5;11;2024-02-28 17:19:00;2024-03-04;2024-03-04 17:19:00;GO;AM;Norte;1976;1.5;86.14;35.95;Rodoviário;Esportes;Entregue;
19426;1;13;2024-06-17 13:38:00;2024-06-23;2024-06-23 13:38:00;PA;GO;Centro-Oeste;2260;1.29;80.84;37.65;Rodoviário;Brinquedos;Entregue;
19427;5;7;2024-05-27 16:23:00;2024-06-01;2024-06-01 16:23:00;SC;BA;Nordeste;1539;0.34;49.07;24.75;Rodoviário;Vestuário;Entregue;
19428;1;8;2024-11-02 21:56:00;2024-11-09;2024-11-09 21:56:00;PE;PA;Norte;3015;0.49;60.96;43.87;Rodoviário;Beleza;Entregue;
19429;5;10;2024-07-19 12:12:00;2024-07-23;2024-07-23 12:12:00;BA;GO;Centro-Oeste;1197;0.91;315.95;29.06;Rodoviário;Esportes;Entregue;
19430;2;13;2024-11-02 07:49:00;2024-11-08;2024-11-08 07:49:00;PA;ES;Sudeste;2359;4.31;31.09;44.79;Rodoviário;Alimentos;Entregue;
19431;5;14;2024-09-07 17:38:00;2024-09-13;2024-09-14 17:38:00;AM;PB;Nordeste;2544;4.99;181.75;44.61;Rodoviário;Casa e Cozinha;Entregue;Cliente ausente
19432;4;3;2024-07-08 22:00:00;2024-07-11;2024-07-11 22:00:00;RJ;SP;Sudeste;511;1.41;85.62;19.55;Rodoviário;Alimentos;Entregue;
19433;4;6;2024-11-15 17:36:00;2024-11-18;2024-11-18 17:36:00;RS;PR;Sul;791;0.76;363.15;23.8;Rodoviário;Vestuário;Entregue;
19434;1;1;2024-12-18 09:20:00;2024-12-23;2024-12-23 09:20:00;SP;RN;Nordeste;1832;0.82;509.22;30.29;Rodoviário;Beleza;Entregue;
19435;4;14;2024-10-03 10:59:00;2024-10-08;2024-10-08 10:59:00;AM;RJ;Sudeste;1860;0.56;63.71;33.46;Rodoviário;Livros;Entregue;
19436;2;12;2024-12-14 12:58:00;2024-12-17;2024-12-23 12:58:00;DF;SP;Sudeste;722;16.17;327.99;87.23;Rodoviário;Autopeças;Entregue;Falta de motorista
19437;4;2;2024-04-27 21:46:00;2024-04-29;2024-04-29 21:46:00;SP;SP;Sudeste;30;2.72;80.09;20.31;Rodoviário;Vestuário;Entregue;
19438;4;3;2024-04-09 22:21:00;2024-04-12;2024-04-12 22:21:00;RJ;SP;Sudeste;390;0.53;55.39;16.31;Rodoviário;Livros;Entregue;
19439;5;8;2024-02-11 21:38:00;2024-02-16;2024-02-16 21:38:00;PE;MG;Sudeste;1910;1.9;51.43;31.43;Rodoviário;Brinquedos;Entregue;
19440;5;6;2024-10-28 12:16:00;2024-10-30;2024-11-01 12:16:00;RS;AL;Nordeste;1424;21.7;370.31;342.96;Aéreo;Eletrônicos;Entregue;Cliente ausente
19441;1;12;2024-09-11 17:42:00;2024-09-15;2024-09-15 17:42:00;DF;RS;Sul;1025;8.73;200.68;58.2;Rodoviário;Eletrônicos;Entregue;
19442;4;2;2024-11-12 08:36:00;2024-11-17;2024-11-17 08:36:00;SP;AC;Norte;1682;0.33;447.27;26.34;Rodoviário;Vestuário;Entregue;
19443;7;14;2024-09-15 06:08:00;2024-09-17;2024-09-17 06:08:00;AM;AM;Norte;59;1.31;40.74;18.27;Rodoviário;Esportes;Entregue;
19444;4;4;2024-03-01 22:03:00;2024-03-06;2024-03-10 22:03:00;MG;PE;Nordeste;1744;1.78;115.55;35.12;Rodoviário;Brinquedos;Entregue;Falta de motorista
19445;1;5;2024-12-30 09:49:00;2025-01-02;2025-01-05 09:49:00;PR;RJ;Sudeste;645;1.72;77.89;20.39;Rodoviário;Beleza;Entregue;Falta de motorista
19446;1;4;2024-12-05 21:36:00;2024-12-09;2024-12-09 21:36:00;MG;DF;Centro-Oeste;969;0.72;102.41;22.87;Rodoviário;Livros;Entregue;
19447;1;1;2024-05-30 16:29:00;2024-06-03;2024-06-04 16:29:00;SP;PB;Nordeste;1320;1.87;88.68;30.28;Rodoviário;Alimentos;Entregue;Restrição de tráfego
19448;6;3;2024-04-28 13:55:00;2024-05-03;2024-05-03 13:55:00;RJ;PB;Nordeste;1733;2.62;302.16;39.93;Rodoviário;Esportes;Entregue;
19449;1;4;2024-10-17 22:35:00;2024-10-21;2024-10-21 22:35:00;MG;SE;Nordeste;1407;5.8;500.99;39.98;Rodoviário;Autopeças;Entregue;
19450;2;13;2024-02-24 11:30:00;2024-02-29;2024-02-29 11:30:00;PA;SP;Sudeste;1681;1.47;44.15;28.36;Rodoviário;Brinquedos;Entregue;
19451;5;6;2024-11-16 22:18:00;2024-11-19;2024-11-19 22:18:00;RS;SP;Sudeste;723;6.23;177.09;41.64;Rodoviário;Esportes;Entregue;
19452;7;6;2024-12-05 21:46:00;2024-12-09;2024-12-14 21:46:00;RS;MG;Sudeste;1059;0.54;47.65;22.99;Rodoviário;Livros;Entregue;Volume acima da capacidade
19453;4;15;2024-10-05 12:28:00;2024-10-11;2024-10-11 12:28:00;MT;AC;Norte;2143;8.79;143.78;53.78;Rodoviário;Casa e Cozinha;Entregue;
19454;1;4;2024-05-15 09:30:00;2024-05-18;2024-05-18 09:30:00;MG;SP;Sudeste;707;2.65;262.72;30.97;Rodoviário;Casa e Cozinha;Entregue;
19455;4;9;2024-05-03 06:12:00;2024-05-08;2024-05-08 06:12:00;CE;DF;Centro-Oeste;1603;7.03;249.14;46.05;Rodoviário;Ferramentas;Entregue;
19456;1;1;2024-02-24 18:25:00;2024-02-29;2024-03-04 18:25:00;SP;PB;Nordeste;1626;1.51;106.53;30.37;Rodoviário;Brinquedos;Entregue;Falta de motorista
19457;1;9;2024-08-27 20:25:00;2024-09-01;2024-09-01 20:25:00;CE;ES;Sudeste;1673;1.34;660.61;29.82;Rodoviário;Esportes;Entregue;
19458;1;13;2024-11-24 12:45:00;2024-11-29;2024-11-29 12:45:00;PA;DF;Centro-Oeste;1871;10.26;376.77;68.97;Rodoviário;Ferramentas;Entregue;
19459;4;8;2024-11-09 13:56:00;2024-11-14;2024-11-14 13:56:00;PE;PR;Sul;1513;7.42;258.24;51.87;Rodoviário;Eletrônicos;Entregue;
19460;4;5;2024-06-24 11:40:00;2024-06-28;2024-06-28 11:40:00;PR;BA;Nordeste;1413;3.32;27.25;41.35;Rodoviário;Alimentos;Entregue;
19461;5;13;2024-12-28 21:41:00;2025-01-01;2025-01-07 21:41:00;PA;AM;Norte;1072;3.81;20;39.63;Rodoviário;Alimentos;Entregue;Endereço difícil acesso
19462;5;6;2024-02-26 22:37:00;2024-03-03;2024-03-03 22:37:00;RS;PI;Nordeste;2139;1.61;173.73;38.38;Rodoviário;Esportes;Entregue;
19463;4;8;2024-02-24 20:50:00;2024-02-29;2024-02-29 20:50:00;PE;RS;Sul;1569;12.16;150.86;70.58;Rodoviário;Ferramentas;Entregue;
19464;4;1;2024-08-14 12:19:00;2024-08-16;2024-08-16 12:19:00;SP;SP;Sudeste;117;3.03;27.85;24.41;Rodoviário;Alimentos;Entregue;
19465;7;6;2024-11-06 15:03:00;2024-11-09;2024-11-09 15:03:00;RS;SP;Sudeste;677;0.74;285.37;18.07;Rodoviário;Vestuário;Entregue;
19466;5;15;2024-05-08 22:45:00;2024-05-13;2024-05-17 22:45:00;MT;MA;Nordeste;1906;0.43;69.74;31.85;Rodoviário;Esportes;Entregue;Volume acima da capacidade
19467;7;3;2024-03-28 21:18:00;2024-04-03;2024-04-03 21:18:00;RJ;RR;Norte;2346;0.64;41.52;32.56;Rodoviário;Beleza;Entregue;
19468;5;8;2024-01-14 22:06:00;2024-01-19;2024-01-19 22:06:00;PE;DF;Centro-Oeste;2044;0.51;62.28;27.15;Rodoviário;Beleza;Entregue;
19469;3;14;2024-07-05 13:11:00;2024-07-08;2024-07-08 13:11:00;AM;MG;Sudeste;2251;2.0;106.15;120.56;Aéreo;Alimentos;Entregue;
